reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGCWjsFj-Entdp_IsfiFQHegpb7DGeKBzisgiaz8rhpQX6tATLpL6VIUqcv9oXmpIWzxeFluIIMmwnq8g,Tharindu Wijewardane,https://play-lh.googleusercontent.com/a/AATXAJxHlCEGWkB21YowbeOPRh5kvej-wfNXFEYE4J0G=mo,"This app accesses the location of phone about 40 times a day even if I dont use the app. Maybe a bug or maybe they are deliberately collecting location data. Either way, lowest rating from me. Users, you can block the app from accessing location data. This app does not need your location to function. Update: With the latest update the app crashes.",1,376,8.3.0,2019-05-31 04:44:24,Kindly get in touch with the Live chat support  if you have any concerns on the same.,2019-03-15 05:34:13,most_relevant,net.omobio.dialogsc
gp:AOqpTOH2mJW-4ezysV9vfCClev-Yd6Yocxl9y9Ueuvyil0wUQYIMS8sdxY8QLyQ8krxNegbgZwfWmCusz63AxQ,Nalin Rathnayake,https://play-lh.googleusercontent.com/a/AATXAJx7dzTkwK4eKSs8cOK6jMPeAA5CXY-DAFtWyJ0o=mo,"Horrible and useless App. Previous version was much better. Slow with frequent crashes. Most of the data given is inaccurate. If it can't provide the details required I suggest to remove it from use without wasting the time, data and space of your clients. Don't even deserve a single star.",1,68,14.2.1,2021-08-28 08:30:28,"Hi Nalin , Apologies for the inconvenience caused, We're continuously working on improving your experience. Appreciate it if you could share more details of any incidents via whatsapp service through 0777678678 or to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating.
^Kav",2021-08-28 08:53:52,most_relevant,net.omobio.dialogsc
gp:AOqpTOEq8XSr7Q5W1Y01MxpVguBE2gv8dCSAaRCaOXf3rKPLoJFLyd7AeOM1N7sMXlO8wHUfI2TQFQjb52CBjA,senoo edu,https://play-lh.googleusercontent.com/a-/AOh14GjchuZmFOMFcn30NIkpDZZbnWiZdk52-HHNC886,What is this crazy app. According to point of my view this is the worst point of Dialog services. It waste my time always. When I'm trying to check my balance It's got many time to load or reload. I can't online payments via this app as it gets many time. What's this Dialog? Please rebuild this app faster and powerful than now. I updated this app always because I think it's fix bugs and give us a fast experience. But all update give us big bugs.,1,30,14.0.1,2021-04-04 05:52:44,"Hi, Extremely sorry for the unpleasant experience you are going through. We value your feedback. We have co-created this interface with customers and we would love to hear from you to improve further. Kindly share your thoughts via Email - service@dialog.lk. Further, it will be highly appreciated if you can keep your app to date.",2021-04-04 06:10:25,most_relevant,net.omobio.dialogsc
gp:AOqpTOH_yqTUBwkfA6XFoty3S_BTnEuhQn-jqjN9xEOTa-kEEynXgD2IdGxAQQXbl5G4eSXkjjtijZ5zzSnbVQ,K M R G L C,https://play-lh.googleusercontent.com/a/AATXAJwwRrWTwGREPVCCh4Tk9inspqYlndfps_xTHmSx=mo,"Very very slow when opening and refreshing the app. Even latest update also same as previous and nor any improvement in performance and optimisation. If your team unable to do, give this to a 3rd party and get it done. Otherwise your reputation on telecommunications industry will go down and will leave the customers very soon. Thanks",1,256,15.0.0,2022-02-24 17:34:18,"Hi, we do apologize for any inconvenience caused, kindly let us know your concern via WhatsApp on 777678678 in order to check and assist you on the same.",2022-02-24 19:30:37,most_relevant,net.omobio.dialogsc
gp:AOqpTOEv-kU_UTkALB_Dm9LsqX_KcO67gfcq5dCCeG5ELKU6MwN9IhM5YO_gwXSdFwUHOzhFyd3ThR670T4T2w,Damith Induranga Bandara,https://play-lh.googleusercontent.com/a-/AOh14Gg2u3i0dj_7F5S1x_p2-l0yuoFrZmqDN5ceNg5ztw,AVOID THIS APP AT ALL COSTS IF YOU DON'T WANT TO WATSE YOUR TIME! Worst user experience I have ever had in my life! Takes about a minute to load the UI and to refresh the current page. Absolutely disgusted with this app's UX and response time. Just thinking about using this app gives me a headache and I have opted to use other methods to access the services instead of this app.,1,0,15.0.0,2022-04-04 21:32:53,"Hi , Sorry to hear about the poor experience, Please reach us via Facebook Messenger or Whatsapp live chat (777678678) and let us know more about the issue you are facing so that we can check and assist you accordingly.",2022-04-04 21:49:40,most_relevant,net.omobio.dialogsc
gp:AOqpTOFNnGPxXlgg97eg-CvkFAWxg9MGFcWs8fGP8lNm9zMVuS_GFw4hVzkuOwZXJEuGPCe_zAkjvsg6xUBxCA,Hubert Lorenz,https://play-lh.googleusercontent.com/a/AATXAJzGqP4OuIDdfzD6zNWhPuEclQQKxc4CP_IrADcP=mo,"Finally USAGE HISTORY works again...wonder how long this time 🙄🥺 After the crash they respond, saying they get in touch with me in the next 24 hours..nobody did..they fool us ☹👎Liked the OLD app, but was FORCED to update without choice (like earlier) to KEEP the old version.New app had massive problems at USAGE HISTORY.Only after several strong complaints they seem to have solved the problem.I still do NOT like the new version.",1,11,15.0.0,2022-03-08 13:26:15,"Hi !

Thanks for your feedback, we are working on the latest update to enhance the speed and performance of the MyDialog app. Please keep updating the MyDialog app for enhanced performance😊",2022-03-08 13:36:58,most_relevant,net.omobio.dialogsc
gp:AOqpTOHRhkeLtcTL_yjlSVYRtxeg7r1Px9mJ8fGSiQNzlcMqlj-fawpSO1fuayA1UEX0kg35g11rBhhxgWzXSQ,Ajla Vilogorac,https://play-lh.googleusercontent.com/a-/AOh14GhAFC06h2FxpPQPJWQQtSanl9oxeQfoBa6GgS8ENw,"Ever since the app update, it cannot refresh the info, saying that there is a systems issue. So the user cannot see his credit or data balance. Extremely low ux, not sure why you are releasing new versions before having them tested. This is bad. Please fix asap.",1,66,15.0.0,2022-03-02 17:57:04,"Hi , Sorry to hear about the poor experience, Please reach us via Facebook Messenger or Whatsapp live chat (777678678) and let us know more about the issue you are facing so that we can check and assist you accordingly.",2022-03-02 18:11:36,most_relevant,net.omobio.dialogsc
gp:AOqpTOGoa9o6oLdFXgk7pfwQLFfshhdyNNShFwPi17dWfeyuBOiP4YMETAkEhQZmQdxP6NsJLG58oN8nEdGIQQ,Denu chalana,https://play-lh.googleusercontent.com/a-/AOh14GiAprp0RD_iHOVfgDvyiavANmJG7NPDjFXR6X0c-3c,Your Dialog application works very slowly ... it's very annoying .... our time is wasted. It takes a long time to open anything else in the application. This is one of the most failed apps of every year..a daily slow working app....hahaa... (Get advice from a good software engineer and do load management on your app.),1,309,15.0.0,2022-02-27 07:10:37,"Hi Danu, extremely sorry that you had to go through this concern. please be assured our team is working on enhancing the app performance. via future updates, these issues will be rectified. kindly keep your app up to date in order to get these updates
",2022-02-27 07:22:06,most_relevant,net.omobio.dialogsc
gp:AOqpTOG6MMac_riMGWxUWaKl12jc1mxewmSUD6UwJ_I4gLrgYkencumGrmlw1eqgLNlJr5mlDzu1Cd9A8tZpVw,muzakkeen infas ahamed,https://play-lh.googleusercontent.com/a/AATXAJwt67kJFxWPuDLNFs73LBAXhqVV13PHhJvceZslVQ=mo,"The most slowest app ever seen No network connection whenever power cut happens So called 4G fastest network connection but everything is upside down 👎👎👎 I'm going to shift to hutch services who are much better than that of dialog Yes always my all applications are in updated version, no need to update my applications, you need to improve but keep promising giving same reply to all for years but never ever see such promises being carried out by you.",1,8,15.0.0,2022-03-18 09:22:14,"Hi, Kindly accept our sincere apologies if any inconvenience was caused.
Kindly note that we are continuously improving the speed and the stability of the app, please do keep the app updated with the latest version.
",2022-03-18 09:14:35,most_relevant,net.omobio.dialogsc
gp:AOqpTOEitTQBx39cgQZONba54x8WQxyrh61h5d1iycmrJEAxU3Q8oy-65CQczdeTWza6CTBONCrp7legw_jUUQ,Waseem Sajjadh,https://play-lh.googleusercontent.com/a-/AOh14GgSSkIWbozK_yI7t06OuJvK6kEF6c2c9OKD7dQQLQ,App is very very lagging. Network is so bad that I use other network check the app. They charged me a bill Rs. 1300 for disconnected router over 8 months. They said it was the system which automatically added to the bill. I prefer Airtel.,1,4,15.0.0,2022-03-20 14:32:52,"Hi , Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more information of the incident along with the connection details via our WhatsApp number 777678678 or through email to service@dialog.lk as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-03-20 14:44:02,most_relevant,net.omobio.dialogsc
gp:AOqpTOHEPCi3IWQmy_f_Tuq073SuHRomjwPst9dMaf-0BS68XCjVoPfK4nYkjwKVKDPQ4NPuPGtTq06-Kodzig,Sethuli Tinara,https://play-lh.googleusercontent.com/a-/AOh14GjI4czc8_DIScc7CeUGznMeLDt_66ZdvsVG57jQTg,Really slow.takes around 30 seconds to open the app and when navigating feels really uncomfortable when we have to wait a long time strring at the screen to see the next step. Please fix this. Being a large network company and having such a poor app is a disgrace to yall,1,15,15.0.0,2022-02-26 16:59:41,"Hi, we do apologize for any inconvenience caused, kindly let us know your concern via WhatsApp on 777678678 in order to check and assist you on the same.",2022-02-26 17:04:51,most_relevant,net.omobio.dialogsc
gp:AOqpTOH38EVjVbFi_1MH_2l55cIqVGvgF4QDlbu9RTcH7pcDTi5oaedDPRuUdXJSjTWm3TfUW3lCs_ogDkjf-Q,Test Account,https://play-lh.googleusercontent.com/a/AATXAJxZ8cm6KB2bOJBDyQ7i3FHndtTxacP3HX-evTJq=mo,"I am glad that Dialog is working on improving the UI, but the performance needs to improved first. The app takes very long time to load all the pages. I need to wait for like 3 to 5 minutes just to check the Data balance. Sometimes it won't show anything, so I need to reopen the app again. I have tried using this app in different phone and it's same. Very very slow. And why should I connect Dialog on WhatsApp regarding this issue? Aren't you people using this app?",1,16,14.3.0,2022-01-16 09:47:19,"Hi , Sorry to hear about the poor experience, Please reach us via Facebook Messenger or Whatsapp live chat (777678678) and let us know more about the issue you are facing so that we can check and assist you accordingly as we are unable to retrieve nor share personal/connection details via this platform.",2022-01-16 10:03:27,most_relevant,net.omobio.dialogsc
gp:AOqpTOHOyrGOZ5BGyyICtrvMmrE1xlHrwWIp2m6UGFtvG6zhIuQ7N-aZ9lAR0FdyyESpbFMvLpiUE77pQGK1yg,Miara Prabhavee,https://play-lh.googleusercontent.com/a-/AOh14GhcpCzSwXh3t3ProXIsmsBxGsT2vj3Eyr0IpbiT,"Can't even register. SMS OTP does not work, it does not send the OTP. MConnect thing does not work either. Crashes the second time if the user goes back to the mobile number and ID registering page.",1,0,15.0.0,2022-04-02 11:22:25,"Hi Miara !

Please share more details of the incident via email to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating😊",2022-04-02 11:30:29,most_relevant,net.omobio.dialogsc
gp:AOqpTOEgdxlTptSXBnSPmuiqWR3lIQZHBE23MYZCIR_vois3imDKiU78o0m1rKAqVa06CmuusWlYhJDdibm-zw,Lahiru Chathuranga,https://play-lh.googleusercontent.com/a-/AOh14GgjQxQWVw31Q57_rldQq60O55Gg5eee1y420qObiQ,"I rated this app in 2017 with 5 stars as the best mobile app in the market since it was really cool. But due to many errors over past year, today I decide rate you app as lowest. I dont the know what the System/UI designers are doing there.App is much lagging nearly 1 year and still they dont have a proper answer for it. We fall asleep when we open somthing in this app.(Taking that much time to open) Latest experience - I cant open my detailed bill since it is lagging and take much time to open.",1,276,15.0.0,2022-03-01 09:06:50,"Hi, Apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version. If you have any other concerns reach us via WhatsApp hotline (777678678). we will assist you to get it sorted.


",2022-03-01 09:19:40,most_relevant,net.omobio.dialogsc
gp:AOqpTOEqswIHtZwXjQjPvGQbUCt-hLaDjEKqQmcWLaQu1elqNhE0nq-gFfyMapziHHgOT4bE038CpetU4CH0DQ,ANGELO Jansen,https://play-lh.googleusercontent.com/a-/AOh14GiBxbHMyuzF8OooRN6zQqUcPHNMUDumRuU70hzNKA,It has always been impossible to get in touch with a customer care agent. Not all questions are answered on these apps. Calling Dialog is the most frustrating experience ever!,1,1,15.0.0,2022-03-23 03:54:59,"Hi, if the reason for the low rating is because you've faced an issue, please share more details of the incident via email to service@dialog.lk, WhatsApp (0777678678) or Messenger. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating
",2022-03-23 04:10:36,most_relevant,net.omobio.dialogsc
gp:AOqpTOFZCeX2ko5dQB8zf_UOeKt4rbMP6GXh0hmMwq1XuxEBWiTjFkH9bKhQs8SKRhn-ebFQyvHnaP-y5QbM3Q,Bathiya Ranathunga,https://play-lh.googleusercontent.com/a-/AOh14GiKwRLuDCtMygnK8K17OAZPXRBh9yWFrnPPMz17Cg,Too slow. Always reload everything when I trying switch to other connection. Example for switching to dialog TV to BroadBand. It always crashes trying to activate 249/-data pack from the app.,1,9,15.0.0,2022-02-26 17:11:01,"Hi Bathiya, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via our WhatsApp number 777678678 as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-02-26 17:25:18,most_relevant,net.omobio.dialogsc
gp:AOqpTOE1Za6f_1KTAzP7A7c8PMIZL42VU73YzKWzAqCldAL29t4UenzXhRVY8Lr4KbxNr4oUZuqfysoiuVB_yA,Naushad Azeez,https://play-lh.googleusercontent.com/a/AATXAJwCRJf92Zqfu23PwA2elpvSGVnvQAwnFIe3PDQ7=mo,One of the worst application I have ever come across. Frequent updates of large file size without much improvement. Simply shows something wrong and that's it.,1,34,15.0.0,2022-02-12 17:47:44,"Hi , Sorry to hear about the poor experience, Please reach us via Facebook Messenger or Whatsapp live chat (777678678) and let us know more about the issue you are facing so that we can check and assist you accordingly.",2022-02-12 18:03:22,most_relevant,net.omobio.dialogsc
